Geoname ID;Name;ASCII Name;Alternate Names;Latitude;Longitude;Feature Class;Feature Code;Country Code;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;Country;Coordinates
709366;Demnya;Demnya;Demnia,Demnja,Demnya,Dymovka,Демня;49.56596;23.94208;P;PPL;UA;;15;;;;1602;263;257;Europe/Kiev;2013-02-16;Ukraine;49.56596, 23.94208
709665;Dovbysh;Dovbysh;Dovbish,Dovbysh,Markhlevsk,Довбиш;50.37332;27.98742;P;PPL;UA;;27;;;;4559;;241;Europe/Kiev;2013-02-08;Ukraine;50.37332, 27.98742
709909;Dobromil’;Dobromil';Dobromil',Dobromil’,Добромиль;49.57193;22.78629;P;PPL;UA;;15;;;;4537;;299;Europe/Kiev;2013-05-05;Ukraine;49.57193, 22.78629
709954;Dniprovka;Dniprovka;Dneprovka,Dniprovka,Дніпровка;47.42945;34.61805;P;PPL;UA;;26;;;;3873;;22;Europe/Zaporozhye;2012-01-18;Ukraine;47.42945, 34.61805
710342;Chutove;Chutove;Chutove,Chutovo,Чутове,Чутово;49.71043;35.16571;P;PPLA2;UA;;18;;;;6274;;101;Europe/Kiev;2014-06-27;Ukraine;49.71043, 35.16571
710548;Chervonopartyzans’k;Chervonopartyzans'k;Chervonopartizans'k,Chervonopartizansk,Chervonopartyzans'k,Chervonopartyzans’k,Chervonopartzansk,Krasnopartizansk,Krasnopartizanskiy,Червонопартизанск,Червонопартизанськ;48.07613;39.79618;P;PPL;UA;;14;;;;17526;;301;Europe/Zaporozhye;2014-06-05;Ukraine;48.07613, 39.79618
711103;Bus’k;Bus'k;Bus'k,Busk,Bus’k,Буск,Буськ;49.96548;24.61227;P;PPLA2;UA;;15;;;;0;;218;Europe/Kiev;2014-08-06;Ukraine;49.96548, 24.61227
712041;Blyznyuky;Blyznyuky;Blisnezy,Bliznetsy,Bliznjuki,Bliznyuki,Blyznyuky,Staryye Bliznetsy,Близнюки;48.85775;36.55505;P;PPLA2;UA;;07;;;;4824;;190;Europe/Kiev;2014-06-27;Ukraine;48.85775, 36.55505
712559;Bilopillya;Bilopillya;Belopol'e,Belopol'ye,Belopolje,Belopol’ye,Bilopilla,Bilopillja,Bilopillya,Белополье,Білопілля;51.15016;34.31287;P;PPLA2;UA;;21;;;;17824;;165;Europe/Kiev;2014-11-05;Ukraine;51.15016, 34.31287
713683;Oleksandrivka;Oleksandrivka;Aleksandrovka,Oleksandrivka,Александровка,Олександрівка;46.32893;30.63481;P;PPL;UA;;17;;;;4990;;30;Europe/Kiev;2015-02-06;Ukraine;46.32893, 30.63481
864933;Smyga;Smyga;Smiga,Smyga,Смига,Смыга;50.2391;25.76575;P;PPL;UA;;09;;;;2800;;225;Europe/Kiev;2012-02-02;Ukraine;50.2391, 25.76575
8394261;Mizhhir’ya;Mizhhir'ya;Mezhgor'e,Mizhgir'ja,Mizhhiria,Межгорье,Міжгір'я;48.51876;23.50233;P;PPL;UA;;25;;;;10000;450;430;Europe/Uzhgorod;2014-08-17;Ukraine;48.51876, 23.50233
505257;Urzuf;Urzuf;Primorskoye,Urzuf,Urzufskiye,Zelenoye,Урзуф;46.91562;37.09961;P;PPL;UA;;05;;;;2904;;8;Europe/Kiev;2014-09-30;Ukraine;46.91562, 37.09961
686932;Zlynka;Zlynka;Novoukrainsk,Zlinka,Zlynka,Злинка,Злынка;48.48521;31.53906;P;PPL;UA;;10;;;;4981;;177;Europe/Kiev;2012-01-18;Ukraine;48.48521, 31.53906
687292;Zin’kiv;Zin'kiv;Zen'kov,Zen’kov,Zin'kiv,Zin’kiv,Зеньков,Зіньків;50.20806;34.36376;P;PPLA2;UA;;18;;;;10393;;115;Europe/Kiev;2014-03-07;Ukraine;50.20806, 34.36376
687872;Zahvizdya;Zahvizdya;Zagvizda,Zagvozd'ye,Zagvozd’ye,Zagvuz'dzh,Zagvuz’dzh,Zahvizdya,Загвіздя;48.91836;24.65275;P;PPL;UA;;06;;;;3546;;261;Europe/Kiev;2012-01-18;Ukraine;48.91836, 24.65275
687901;Zagnitkiv;Zagnitkiv;Zagnitkiv,Zagnitkov,Zahnitkiv,Загнитков,Загнітків;48.04878;28.89234;P;PPL;UA;;17;;;;4000;;222;Europe/Kiev;2010-08-03;Ukraine;48.04878, 28.89234
688637;Yablunytsya;Yablunytsya;Jablonitza,Jablunica,Jablunicja,Yablonitsa,Yablunytsya,Яблуница,Яблуниця;48.31742;24.48448;P;PPL;UA;;06;;;;1986;;875;Europe/Kiev;2012-06-06;Ukraine;48.31742, 24.48448
689150;Volodars’k-Volyns’kyy;Volodars'k-Volyns'kyy;Goroshki,Kutuzov-Volodarsk,Volodars'k-Volins'kij,Volodars'k-Volyns'kyy,Volodarsk,Volodarsk-Volynskiy,Volodars’k-Volyns’kyy,Володарськ-Волинський;50.59764;28.443;P;PPLA2;UA;;27;;;;0;;206;Europe/Kiev;2014-10-01;Ukraine;50.59764, 28.443
689993;Verblyany;Verblyany;Verbljani,Verbljany,Verblyany,Verbyany,Vezhbyany,Wierzbiany,Вербляни,Вербляны;50.04747;23.42189;P;PPL;UA;;15;;;;2000;244;240;Europe/Kiev;2013-02-18;Ukraine;50.04747, 23.42189
691255;Trostyanets’;Trostyanets';Trostjanec,Trostjanec',Trostjanez,Trostyanets',Trostyanets’,Тростянец,Тростянець;50.48478;34.96567;P;PPLA2;UA;;21;;;;8151;;120;Europe/Kiev;2014-11-05;Ukraine;50.48478, 34.96567
691650;Ternopil’;Ternopil';Tarnopol,Tarnopol',Tarnopol’,Ternopil,Ternopil',Ternopilo,Ternopil’,Ternopol',Ternopol’,trnwpwl,Тернополь,Тернопіль,טרנופול;49.55589;25.60556;P;PPLA;UA;;22;;;;235676;;332;Europe/Kiev;2015-11-11;Ukraine;49.55589, 25.60556
692372;Stryi;Stryi;Strij,Stry,Stryi,Stryj,Stryy,Стрий,Стрый;49.26223;23.85609;P;PPL;UA;;15;;;;61404;;296;Europe/Kiev;2014-03-15;Ukraine;49.26223, 23.85609
692485;Storozhnytsya;Storozhnytsya;Ctorozhnicja,Cторожниця,Iovro-Darma,Storozhnica,Storozhnitsa,Storozhnytsya,Сторожница;48.60403;22.23269;P;PPL;UA;;25;;;;2623;;110;Europe/Uzhgorod;2012-12-12;Ukraine;48.60403, 22.23269
693468;Sloviansk;Sloviansk;Gorad Slavjansk,Slavjansk,Slavyansk,Slawjansk,Slovansk,Sloviansk,Slovjan'sk,Slovjans'k,Slovjansk,Slovjanskas,Slovjansko,Slovyansk,Slov”yans'k,Slowiansk,Slowjansk,Słowiańsk,aslwfyansk,seullobyansikeu,si la wei yang si ke,Горад Славянск,Славянск,Славјанск,Словянськ,Словяньск,Սլովանսկ,اسلوفیانسک,斯拉維揚斯克,슬로뱐시크;48.86667;37.61667;P;PPL;UA;UA;05;;;;124800;;61;Europe/Kiev;2010-07-26;Ukraine;48.86667, 37.61667
694016;Shyryayeve;Shyryayeve;Sharayevo,Shirjaehve,Shirjaeve,Shiryayevo,Shyryayeve,Ширяэве,Ширяєве;47.38052;30.19638;P;PPLA2;UA;;17;;;;7018;;54;Europe/Kiev;2014-11-05;Ukraine;47.38052, 30.19638
694152;Shevchenkove;Shevchenkove;Caramahmet,Karamagmed,Karamakhmed,Shevchenkove,Shevchenkovo,Шевченкове,Шевченково;45.55604;29.33357;P;PPL;UA;;17;;;;5362;;16;Europe/Kiev;2015-02-06;Ukraine;45.55604, 29.33357
694603;Semenivka;Semenivka;Semenivka,Semenovka,Semënovka,Семеновка,Семенівка;49.59031;33.18049;P;PPLA2;UA;;18;;;;7305;;92;Europe/Kiev;2014-12-03;Ukraine;49.59031, 33.18049
694910;Saky;Saky;Sakai,Saki,Sako,Saky,Sakî,Sakõ,Saq,Ssaki,Szaki,sa ji,Саки,Սակի,薩基;45.13424;33.59996;P;PPLA2;UA;;11;8449685;;;28322;;17;Europe/Simferopol;2014-12-03;Ukraine;45.13424, 33.59996
694919;Sakhnovshchyna;Sakhnovshchyna;Sakhnovshchina,Sakhnovshchyna,Sakhnovshhina,Сахновщина;49.15166;35.87198;P;PPLA2;UA;;07;;;;8188;;169;Europe/Kiev;2014-07-08;Ukraine;49.15166, 35.87198
695274;Rubizhne;Rubizhne;Rubezhnaya,Rubezhnoe,Rubezhnoye,Rubizhne,Rubizne,Рубежное,Рубіжне;49.01229;38.37967;P;PPL;UA;;14;;;;62993;;73;Europe/Zaporozhye;2013-11-23;Ukraine;49.01229, 38.37967
695643;Reshetylivka;Reshetylivka;Resetilivka,Reshetilivka,Reshetilovka,Reshetylivka,Решетиловка,Решетилівка;49.56501;34.07815;P;PPLA2;UA;;18;;;;9336;;90;Europe/Kiev;2014-12-03;Ukraine;49.56501, 34.07815
695699;Rechka;Rechka;Rechka,Rechki,Richka,Речка,Річка;48.28034;24.9333;P;PPL;UA;UA;06;;;;2075;;550;Europe/Kiev;2010-08-16;Ukraine;48.28034, 24.9333
695781;Rava-Rus’ka;Rava-Rus'ka;Rava-Rus'ka,Rava-Ruska,Rava-Russkaja,Rava-Russkaya,Rava-Rus’ka,Rawa Ruska,Рава-Русская,Рава-Руська;50.23079;23.62825;P;PPL;UA;;15;;;;8328;;241;Europe/Kiev;2013-02-18;Ukraine;50.23079, 23.62825
696576;Poninka;Poninka;Paninka,Poninka,Понінка;50.18492;27.53629;P;PPL;UA;;09;;;;7642;;239;Europe/Kiev;2012-01-18;Ukraine;50.18492, 27.53629
696989;Podbuzh;Podbuzh;Podbuz,Podbuzh,Podbuż;49.33483;23.24887;P;PPL;UA;;15;;;;2739;;391;Europe/Kiev;2012-01-18;Ukraine;49.33483, 23.24887
697135;Pivdenne;Pivdenne;Pivdenne,Pivdennoe,Pivdennoye,Pivdennyy,Yuzhniy,Yuzhnyy,Пивденное,Південне;49.88315;36.06785;P;PPL;UA;;07;;;;8053;;180;Europe/Kiev;2014-06-27;Ukraine;49.88315, 36.06785
697592;Pervomays’k;Pervomays'k;Pervomaika,Pervomaisk,Pervomajs'k,Pervomajsk,Pervomays'k,Pervomaysk,Pervomays’k,Первомайск,Первомайськ;48.62988;38.54806;P;PPL;UA;;14;;;;41480;;154;Europe/Zaporozhye;2014-06-05;Ukraine;48.62988, 38.54806
697653;Pereval'noe;Pereval'noe;Pereval'noe,Перевальное;44.83333;34.33333;P;PPL;UA;UA;11;;;;3000;;493;Europe/Simferopol;2008-12-26;Ukraine;44.83333, 34.33333
698102;Ozerne;Ozerne;Ozerne,Ozernoye,Ozërnoye,Озерне;50.17816;28.73384;P;PPL;UA;;27;;;;5646;;220;Europe/Kiev;2012-01-18;Ukraine;50.17816, 28.73384
698790;Obroshyne;Obroshyne;Obroshin,Obroshine,Obroshino,Obroshyne,Оброшин,Оброшине;49.78333;23.86667;P;PPL;UA;UA;15;;;;4186;;302;Europe/Kiev;2009-02-11;Ukraine;49.78333, 23.86667
699410;Novonikolayevka;Novonikolayevka;Novomykolayivka,Novonikolaevka,Novonikolayevka,Новониколаевка;48.55625;34.37399;P;PPL;UA;;04;;;;3860;;173;Europe/Kiev;2012-01-18;Ukraine;48.55625, 34.37399
700250;Nevyts’ke;Nevyts'ke;Nevic'ke,Nevickoe,Nevitske,Nevitskoye,Nevyts'ke,Nevyts’ke,Невицкое,Невицьке;48.67472;22.38813;P;PPL;UA;;25;;;;1032;;130;Europe/Uzhgorod;2012-12-12;Ukraine;48.67472, 22.38813
700295;Neresnytsya;Neresnytsya;Neresnicja,Neresnitsa,Neresnytsya,Nizhnya Novoselitsa,Novoselice,Novoselitsa,Нересниця;48.11814;23.76588;P;PPL;UA;;25;;;;3617;;304;Europe/Uzhgorod;2012-05-06;Ukraine;48.11814, 23.76588
700793;Monastyrys’ka;Monastyrys'ka;Monasterzhyska,Monasterzyska,Monastezhiska,Monastiris'ka,Monastyriska,Monastyrys'ka,Monastyrys’ka,Монастириська;49.08909;25.17327;P;PPLA2;UA;;22;;;;0;;312;Europe/Kiev;2014-09-05;Ukraine;49.08909, 25.17327
702072;Malokaterynivka;Malokaterynivka;Malokaterinivka,Malokaterinovka,Malokaterynivka,Maloyekaterinovka,Малокатеринівка;47.6555;35.25649;P;PPL;UA;;26;;;;3174;;52;Europe/Zaporozhye;2016-01-07;Ukraine;47.6555, 35.25649
702147;Mala Vyska;Mala Vyska;Mal.Viska,Mala Viska,Mala Vyska,Malaya Viska,Malaya Viski,Malaya Vys'ka,Malaya Vys’ka,Мал.Виска,Мала Виска;48.64308;31.63657;P;PPLA2;UA;;10;;;;12644;;185;Europe/Kiev;2014-11-05;Ukraine;48.64308, 31.63657
702684;Luhans’ke;Luhans'ke;Lugans'ke,Luganskaya,Luganskoe,Luganskoje,Luganskoye,Luhans'ke,Luhans’ke,Луганское,Луганське;48.44574;38.26153;P;PPL;UA;;05;;;;2604;;156;Europe/Kiev;2014-06-05;Ukraine;48.44574, 38.26153
702782;Lozno-Oleksandrivka;Lozno-Oleksandrivka;Aleksandrovka,Aleksandrowka,Lozno-Aleksandrovka,Lozno-Aleksandrovskiy,Lozno-Oleksandrivka,Лозно-Александровка,Лозно-Олександрівка;49.8391;38.74098;P;PPL;UA;;14;;;;1149;;93;Europe/Zaporozhye;2013-12-12;Ukraine;49.8391, 38.74098
703713;Kulykivka;Kulykivka;Kulikivka,Kulikovka,Kulikowka,Kulykivka,Куликовка,Куликівка;51.37345;31.64661;P;PPLA2;UA;;02;;;;5739;;119;Europe/Kiev;2014-11-05;Ukraine;51.37345, 31.64661
704118;Kripens’kyy;Kripens'kyy;Krepenskij,Krepenskiy,Kripens'kij,Kripens'kyy,Kripens’kyy,Крепенский,Кріпенський;48.07709;39.058;P;PPL;UA;;14;;;;7487;;189;Europe/Zaporozhye;2014-06-26;Ukraine;48.07709, 39.058
704724;Kostyantynivka;Kostyantynivka;Konstantinovka,Kostyantynivka,Константиновка;47.8266;31.13551;P;PPL;UA;;16;;;;2705;;34;Europe/Kiev;2012-01-18;Ukraine;47.8266, 31.13551
706369;Khmel’nyts’kyy;Khmel'nyts'kyy;Kamelnitskiy,Khmel'nic'kij,Khmel'nickij,Khmel'nitskiy,Khmel'nyts'kyy,Khmelinitski,Khmel’nitskiy,Khmel’nyts’kyy,Proskurov,Proskurovak,Proskurow,Проскуров,Хмельницкий,Хмельницький;49.42161;26.99653;P;PPLA;UA;;09;;;;398346;;286;Europe/Kiev;2014-09-05;Ukraine;49.42161, 26.99653
707257;Kadubivtsi;Kadubivtsi;Kadobeste,Kadobovtsy,Kadubivci,Kadubivtsi,Кадубівці;48.58337;25.76871;P;PPL;UA;;03;;;;3161;;264;Europe/Kiev;2012-01-18;Ukraine;48.58337, 25.76871
708273;Hirs’ke;Hirs'ke;Girs'ke,Gorskoe,Gorskoye,Hirs'ke,Hirs’ke,Горское,Гірське;48.73468;38.49541;P;PPL;UA;;14;;;;11046;;207;Europe/Zaporozhye;2014-06-26;Ukraine;48.73468, 38.49541
708380;Horodenka;Horodenka;Gorodenka,Gorodënka,Horodenka,Городенка;48.67274;25.50163;P;PPLA2;UA;;06;;;;9430;;267;Europe/Kiev;2014-09-05;Ukraine;48.67274, 25.50163
709630;Drahovo;Drahovo;Dragovo,Drahove,Drahovo,Драгово;48.23573;23.54914;P;PPL;UA;;25;;;;4262;;368;Europe/Uzhgorod;2012-05-06;Ukraine;48.23573, 23.54914
710368;Chulakivka;Chulakivka;Chulakivka,Chulakovka,Chulokovka,Culakivka,Чулаківка;46.35763;32.3514;P;PPL;UA;;08;;;;2938;;17;Europe/Kiev;2014-12-03;Ukraine;46.35763, 32.3514
710915;Chasiv Yar;Chasiv Yar;Chasiv Jar,Chasiv Yar,Chasov Yar,Chasov-Jar,Часов-Яр,Часів Яр;48.59348;37.85724;P;PPL;UA;;05;;;;14360;;230;Europe/Kiev;2014-06-05;Ukraine;48.59348, 37.85724
710949;Viytivka;Viytivka;Chapayevka,Viitivka,Vijtivka,Viytivka,Voytovka,Війтівка;48.42603;29.54291;P;PPL;UA;;23;;;;4245;;185;Europe/Kiev;2012-01-18;Ukraine;48.42603, 29.54291
711348;Buchach;Buchach;Bitshutsh,Bucac,Buchach,Buczacz,Bugach,Butjatj,Butschatsch,Bučač,Бучач,בוצ'אץ';49.06254;25.38798;P;PPLA2;UA;;22;;;;12082;;326;Europe/Kiev;2014-09-05;Ukraine;49.06254, 25.38798
712602;Bilky;Bilky;Belka,Belki,Bil'ki,Bilki,Bilky,Bil’ki,Белка,Білки;48.31503;23.13248;P;PPL;UA;;25;;;;7778;;147;Europe/Uzhgorod;2012-05-06;Ukraine;48.31503, 23.13248
712667;Belaya;Belaya;Belaya,Bila,Біла;49.029;25.77059;P;PPL;UA;;22;;;;3728;;277;Europe/Kiev;2012-01-18;Ukraine;49.029, 25.77059
712745;Baturyn;Baturyn;Barturin,Baturin,Baturyn,batulin,Бартурин,Батурин,바투린;51.34567;32.87794;P;PPL;UA;;02;;;;2964;;145;Europe/Kiev;2012-10-07;Ukraine;51.34567, 32.87794
712861;Bar;Bar;Bar,Бар;49.07717;27.68256;P;PPLA2;UA;;23;;;;16641;;282;Europe/Kiev;2014-10-01;Ukraine;49.07717, 27.68256
710041;Dykan’ka;Dykan'ka;Dikan'ka,Dikan’ka,Dykan'ka,Dykan’ka,Диканька;49.82501;34.52787;P;PPLA2;UA;;18;;;;8000;;168;Europe/Kiev;2014-02-09;Ukraine;49.82501, 34.52787
710947;Chapayevka;Chapayevka;Chapaevka,Chapayevka,Чапаевка;49.38179;30.45137;P;PPL;UA;;13;;;;3042;;174;Europe/Kiev;2012-01-18;Ukraine;49.38179, 30.45137
711841;Bolhrad;Bolhrad;Belgrad,Bolgrad,Bolhrad,Болград;45.68262;28.61487;P;PPLA2;UA;;17;;;;16708;;70;Europe/Kiev;2014-11-05;Ukraine;45.68262, 28.61487
712451;Berdyans’k;Berdyans'k;Berdjans'k,Berdjansk,Berdyans'k,Berdyansk,Berdyans’k,Osipenko,Бердянск,Бердянськ;46.76644;36.79872;P;PPLA2;UA;;26;;;;118284;;31;Europe/Zaporozhye;2014-10-01;Ukraine;46.76644, 36.79872
713222;Arbuzynka;Arbuzynka;Arbusinka,Arbuzinka,Arbuzynka,Арбузинка;47.90972;31.31963;P;PPLA2;UA;;16;;;;7140;;124;Europe/Kiev;2014-11-05;Ukraine;47.90972, 31.31963
687432;Zdolbuniv;Zdolbuniv;Zdolbuniv,Zdolbunov,Zdolbunovo,Zdolbunow,Zdolbunuv,Zdołbunów,Здолбунов,Здолбунів;50.5206;26.24251;P;PPLA2;UA;;19;;;;23697;;195;Europe/Kiev;2014-08-06;Ukraine;50.5206, 26.24251
687455;Zbarazh;Zbarazh;Zbaraz,Zbarazh,Збараж;49.66357;25.77616;P;PPLA2;UA;;22;;;;12736;;317;Europe/Kiev;2014-09-05;Ukraine;49.66357, 25.77616
688365;Yasinya;Yasinya;Jasina,Jasinja,Jasińa,Kereshmeze,Yasina,Yasinya,Ясиня,Ясіня;48.27937;24.36042;P;PPL;UA;;25;;;;7708;;657;Europe/Uzhgorod;2015-10-12;Ukraine;48.27937, 24.36042
688501;Yampil’;Yampil';Jampol',Yampil',Yampil’,Yampol',Yampol’,Ямполь;51.94765;33.78759;P;PPL;UA;;21;;;;7200;;157;Europe/Kiev;2011-02-22;Ukraine;51.94765, 33.78759
688860;Voznesensk;Voznesensk;Voznesen's'k,Voznesensk,Вознесенск,Вознесеньськ;47.56494;31.33078;P;PPL;UA;UA;16;;;;42248;;9;Europe/Kiev;2009-12-17;Ukraine;47.56494, 31.33078
689543;Vynohradivka;Vynohradivka;Curci,Curciul,Kurchny,Kurgchi,Vinogradivka,Vinogradovka,Vynohradivka,Виноградовка,Виноградівка;45.68119;28.57138;P;PPL;UA;;17;;;;3110;;19;Europe/Kiev;2015-01-07;Ukraine;45.68119, 28.57138
690485;Vapnyarka;Vapnyarka;Vapnjarka,Vapnyarka,Wapnjarka,Вапнярка;48.53479;28.74358;P;PPL;UA;;23;;;;8443;;313;Europe/Kiev;2012-01-18;Ukraine;48.53479, 28.74358
691016;Tul’chyn;Tul'chyn;Tu'chin,Tul'chin,Tul'chyn,Tultschin,Tul’chyn,Tu’chin,Тульчин;48.67448;28.84641;P;PPLA2;UA;;23;;;;16136;;231;Europe/Kiev;2014-10-01;Ukraine;48.67448, 28.84641
691578;Tetiyiv;Tetiyiv;Tetiev,Tetiiv,Tetiyev,Tetiyiv,Тетиев,Тетіїв;49.3767;29.66474;P;PPLA2;UA;;13;;;;14388;;195;Europe/Kiev;2014-10-01;Ukraine;49.3767, 29.66474
692703;Staryy Saltiv;Staryy Saltiv;Star.Saltov,Starij Saltiv,Stary Saltov,Staryj Saltov,Staryy Saltiv,Staryy Saltov,Стар.Салтов,Старий Салтів,Старый Салтов;50.07619;36.78852;P;PPL;UA;;07;;;;3776;;107;Europe/Kiev;2014-01-12;Ukraine;50.07619, 36.78852
693598;Slatyne;Slatyne;Kuliki,Poselok Slatino,Posëlok Slatino,Slatine,Slatino,Slatyne,Слатине,Слатино;50.21041;36.15376;P;PPL;UA;;07;;;;6544;;132;Europe/Kiev;2013-11-09;Ukraine;50.21041, 36.15376
693791;Synevyr;Synevyr;Alsoszinever,Alsószinevér,Sinevir,Siniyvir,Sinovir,Synevyr,Синевир;48.48745;23.62575;P;PPL;UA;;25;;;;4623;;630;Europe/Uzhgorod;2012-05-06;Ukraine;48.48745, 23.62575
694023;Shyroke;Shyroke;Shiroke,Shirokoye,Shyroke,Широке;47.95711;38.2316;P;PPL;UA;;05;;;;1001;;144;Europe/Kiev;2014-08-06;Ukraine;47.95711, 38.2316
695463;Romodan;Romodan;Romodan,Ромодан;49.99055;33.32506;P;PPL;UA;;18;;;;3225;;151;Europe/Kiev;2014-03-07;Ukraine;49.99055, 33.32506
696348;Preobrazhenka;Preobrazhenka;Preobrazhenka,Преображенка;47.57194;35.81667;P;PPL;UA;;26;;;;3550;;58;Europe/Zaporozhye;2014-09-05;Ukraine;47.57194, 35.81667
696602;Polyanka;Polyanka;Poljanka,Polyanka,Polyanki,Полянка;50.25836;27.68809;P;PPL;UA;;27;;;;1693;;217;Europe/Kiev;2013-02-08;Ukraine;50.25836, 27.68809
696660;Polonne;Polonne;Pollonoye,Polonne,Polonnoje,Polonnoye,Полонне;50.12424;27.51087;P;PPLA2;UA;;09;;;;22348;;233;Europe/Kiev;2014-09-05;Ukraine;50.12424, 27.51087
697124;Koktebel’;Koktebel';Koktebel',Koktebel’,Planers'ke,Planerskoye,Planers’ke,Коктебель;44.96155;35.2466;P;PPL;UA;;11;;;;2841;30;9;Europe/Simferopol;2015-08-07;Ukraine;44.96155, 35.2466
697457;Petrikov;Petrikov;Petrikiv,Petrikov,Petrykiv,Петриків;49.53122;25.57901;P;PPL;UA;;22;;;;3033;;320;Europe/Kiev;2012-01-18;Ukraine;49.53122, 25.57901
697489;Piskivka;Piskivka;Peskovka,Peskovskiv Zavod,Piskivka,Пісківка;50.69378;29.61934;P;PPL;UA;;13;;;;6889;;139;Europe/Kiev;2013-04-04;Ukraine;50.69378, 29.61934
699329;Novopokrovka;Novopokrovka;Novopokrovka,Pokrovskaya,Новопокровка;48.05918;34.60619;P;PPL;UA;;04;;;;2092;;80;Europe/Kiev;2012-01-18;Ukraine;48.05918, 34.60619
701119;Mikulintsy;Mikulintsy;Mikuliczyn,Mikulince,Mikulinci,Mikulincy,Mikulintse,Mikulintsy,Mikulińce,Микулинцы,Микулинці;49.396;25.60518;P;PPL;UA;UA;22;;;;3457;;292;Europe/Kiev;2010-04-17;Ukraine;49.396, 25.60518
701802;Markova;Markova;Markova,Маркова;48.67576;24.41382;P;PPL;UA;;06;;;;2896;;461;Europe/Kiev;2012-01-18;Ukraine;48.67576, 24.41382
702337;Makariv;Makariv;Makariv,Makarov,Макарів;50.46408;29.81128;P;PPLA2;UA;;13;;;;11594;;168;Europe/Kiev;2014-10-01;Ukraine;50.46408, 29.81128
702569;Luts’k;Luts'k;Loetsk,Loutsk,Luc'k,Luck,Luckas,Lucko,Luts'k,Lutsk,Luts’k,Luzk,lwzq,Łuck,Луцк,Луцьк,לוצק;50.75932;25.34244;P;PPLA;UA;;24;;;;213661;;192;Europe/Kiev;2012-12-05;Ukraine;50.75932, 25.34244
702907;Livadiya;Livadiya;Livadija,Livadiya,Ливадия,Лівадія;44.47021;34.14272;P;PPL;UA;;11;;;;1560;;160;Europe/Simferopol;2015-06-08;Ukraine;44.47021, 34.14272
703328;Lazeshchyna;Lazeshchyna;Laveshchina,Lazeshchina,Lazeshchyna,Lazeshhina,Loveshchina,Лазещина;48.26852;24.4201;P;PPL;UA;;25;;;;4008;;722;Europe/Uzhgorod;2012-06-06;Ukraine;48.26852, 24.4201
703537;Kuteynykove;Kuteynykove;Kuteinikowo,Kutejnikove,Kuteynikovo,Kuteynykove,Кутейникове;47.81227;38.28822;P;PPL;UA;;05;;;;2076;;193;Europe/Kiev;2014-08-06;Ukraine;47.81227, 38.28822
703840;Kryzhopil’;Kryzhopil';Krizhopil',Krizhopol',Krizhopol’,Kryzhopil',Kryzhopil’,Kryzhopol',Kryzhopol’,Крижопіль;48.38289;28.86622;P;PPLA2;UA;;23;;;;9024;;299;Europe/Kiev;2015-04-29;Ukraine;48.38289, 28.86622
704138;Kreminna;Kreminna;Kremennaja,Kremennaya,Kreminna,Кременная,Кремінна;49.0495;38.21792;P;PPLA2;UA;;14;;;;23538;;62;Europe/Zaporozhye;2014-07-08;Ukraine;49.0495, 38.21792
704362;Krasnoperekops’k;Krasnoperekops'k;Krasnoperekops'k,Krasnoperekopsk,Krasnoperekops’k,Or qapu,Красноперекопск,Красноперекопськ;45.95716;33.7965;P;PPLA2;UA;;11;8449693;;;30700;;9;Europe/Simferopol;2014-07-08;Ukraine;45.95716, 33.7965
704952;Korniyivka;Korniyivka;Karneyevka,Korneevka,Korneyevka,Korniivka,Korniyivka,Корнеевка,Корніївка;50.41661;31.46261;P;PPL;UA;;13;;;;1137;;112;Europe/Kiev;2013-05-08;Ukraine;50.41661, 31.46261
705135;Konotop;Konotop;Gorad Kanatop,Konotop,Konotopas,ke nuo tuo pu,kho nx thxp,kwnwtwp,Горад Канатоп,Конотоп,Կոնոտոպ,کونوتوپ,โคนอทอป,科諾托普;51.24032;33.20263;P;PPLA2;UA;;21;;;;91798;;142;Europe/Kiev;2014-11-05;Ukraine;51.24032, 33.20263
705854;Kyrykivka;Kyrykivka;Kirikivka,Kirikovka,Kyrykivka,Кириковка,Кириківка;50.36408;35.1149;P;PPL;UA;;21;;;;3202;;114;Europe/Kiev;2014-06-27;Ukraine;50.36408, 35.1149
706580;Kazanka;Kazanka;Kanzanka,Kazanka,Kazanko,Kazavka,Kazenka,Казанка;47.84625;32.82177;P;PPLA2;UA;;16;;;;8010;;92;Europe/Kiev;2014-11-05;Ukraine;47.84625, 32.82177
707565;Irpin;Irpin;Dachi Irpen',Dachi Irpen’,Irpen',Irpen’,Irpin,Irpin',Irpin’,Ірпінь,Ирпень;50.52175;30.25055;P;PPL;UA;;13;;;;40789;;121;Europe/Kiev;2014-01-10;Ukraine;50.52175, 30.25055
708296;Horokhiv;Horokhiv;Gorokhiv,Gorokhov,Gorokhuv,Horochow,Horochów,Horokhiv,Горохів;50.50186;24.76149;P;PPLA2;UA;;24;;;;0;;209;Europe/Kiev;2014-08-06;Ukraine;50.50186, 24.76149
708753;Hlobyne;Hlobyne;Globine,Globino,Hlobyne,Глобине,Глобино;49.38784;33.25959;P;PPLA2;UA;;18;;;;12544;;95;Europe/Kiev;2014-12-03;Ukraine;49.38784, 33.25959
